"Run ID","Flow","predictive_accuracy","Hyperparameters"
"3083543","mlr.classif.svm(6)","0.9824","cost:0145890626059516,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3076105","mlr.classif.svm(6)","0.9824","cost:0167672772131066,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3076631","mlr.classif.svm(6)","0.9824","cost:8569741749784,gamma:00154903006740926,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3077867","mlr.classif.svm(6)","0.9824","cost:0143666053439291,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3078308","mlr.classif.svm(6)","0.9824","cost:0147078052464125,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3085991","mlr.classif.svm(6)","0.9824","cost:0159102806458919,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3086364","mlr.classif.svm(6)","0.9824","cost:0157261209797719,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3085158","mlr.classif.svm(6)","0.9824","cost:0156933042874285,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4565793","mlr.classif.glmnet(11)","0.9824","alpha:328766933176666,s:0.01,lambda:00594964900153335,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3058140","mlr.classif.svm(6)","0.9824","cost:0161456268532834,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3058898","mlr.classif.svm(6)","0.9824","cost:0152434840302815,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3061119","mlr.classif.svm(6)","0.9824","cost:0163747010587235,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4036970","mlr.classif.svm(6)","0.9824","cost:0157350600312848,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4084182","mlr.classif.svm(6)","0.9824","cost:0148596694243146,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4080301","mlr.classif.svm(6)","0.9824","cost:0154126414881116,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4080291","mlr.classif.svm(6)","0.9824","cost:0167745268609124,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4078154","mlr.classif.svm(6)","0.9824","cost:0168218382116827,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4083818","mlr.classif.svm(6)","0.9824","cost:3627198225272,gamma:00338718886997305,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3073596","mlr.classif.svm(6)","0.9824","cost:0149894302161902,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3082632","mlr.classif.svm(6)","0.9824","cost:016950157243308,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3082566","mlr.classif.svm(6)","0.9824","cost:0154052935704294,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3073737","mlr.classif.svm(6)","0.9824","cost:0147322747527129,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3056125","mlr.classif.svm(6)","0.9824","cost:0157003537562429,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3056306","mlr.classif.svm(6)","0.9824","cost:0143348570408186,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3056363","mlr.classif.svm(6)","0.9824","cost:0144548793089711,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3056604","mlr.classif.svm(6)","0.9824","cost:0149556499474056,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3065564","mlr.classif.svm(6)","0.9824","cost:0157522554826168,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3198749","mlr.classif.glmnet(11)","0.9824","alpha:331680330913514,s:0.01,lambda:0106649070902077,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3199327","mlr.classif.glmnet(11)","0.9824","alpha:243461766978726,s:0.01,lambda:00640875210623945,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3201581","mlr.classif.glmnet(11)","0.9824","alpha:297367869643494,s:0.01,lambda:00602674998331475,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3201896","mlr.classif.glmnet(11)","0.9824","alpha:262722428422421,s:0.01,lambda:00631515510854092,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4606144","mlr.classif.glmnet(11)","0.9824","alpha:392640801146626,s:0.01,lambda:00979876931528983,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3205723","mlr.classif.glmnet(11)","0.9824","alpha:313755558105186,s:0.01,lambda:0059779010393092,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3061752","mlr.classif.svm(6)","0.9824","cost:0150726369250681,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3072529","mlr.classif.svm(6)","0.9824","cost:0151144133011621,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3072674","mlr.classif.svm(6)","0.9824","cost:0146200250394704,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3070145","mlr.classif.svm(6)","0.9824","cost:0151507260115718,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3068133","mlr.classif.svm(6)","0.9824","cost:0169047064078768,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3065287","mlr.classif.svm(6)","0.9824","cost:0161303546018405,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3069290","mlr.classif.svm(6)","0.9824","cost:9710721252249,gamma:00213504652544256,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3066860","mlr.classif.svm(6)","0.9824","cost:7330875676469,gamma:00222181133238703,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3068248","mlr.classif.svm(6)","0.9824","cost:0152927680523304,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3064481","mlr.classif.svm(6)","0.9824","cost:0148278413760187,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3063028","mlr.classif.svm(6)","0.9824","cost:0165121112942164,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3072999","mlr.classif.svm(6)","0.9824","cost:0162251324042287,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3169846","mlr.classif.glmnet(11)","0.9824","alpha:409998050890863,s:0.01,lambda:00713841983493128,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3172001","mlr.classif.glmnet(11)","0.9824","alpha:317952851532027,s:0.01,lambda:00576730656650106,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3171652","mlr.classif.glmnet(11)","0.9824","alpha:258698939345777,s:0.01,lambda:00593658263232794,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3171819","mlr.classif.glmnet(11)","0.9824","alpha:328118351986632,s:0.01,lambda:00591198713443123,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3183224","mlr.classif.glmnet(11)","0.9824","alpha:27914666198194,s:0.01,lambda:00563310277484406,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
