"Run ID","Flow","predictive_accuracy","Hyperparameters"
"5556456","mlr.classif.xgboost(9)","0.8563","eta:00761355021708334,depth:1,weight:0223221660604,subsample:587369170924649,bytree:757387927733362,bylevel:948128105141222,lambda:0030119809949314,alpha:0462458793072556,nthread:1,nrounds:1791,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5558850","mlr.classif.xgboost(9)","0.8563","eta:00617997193930392,depth:10,weight:00162800927449,subsample:644031324191019,bytree:956026789266616,bylevel:359876202652231,lambda:3725340208039,alpha:399715531063414,nthread:1,nrounds:3800,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4988798","mlr.classif.xgboost(9)","0.8563","eta:0119583428876134,depth:7,weight:70923791670348,subsample:565124761639163,bytree:693375748116523,bylevel:23179426160641,lambda:00776886360662028,alpha:0922508932037383,nthread:1,nrounds:636,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2923786","mlr.classif.xgboost(9)","0.8563","eta:366880839615009,depth:2,weight:05421587800153,subsample:685345957102254,bytree:609777435893193,bylevel:68457384291105,lambda:801895345341,alpha:08462688527071,nthread:1,nrounds:1201,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2933441","mlr.classif.xgboost(9)","0.8563","eta:00108242887832268,depth:7,weight:14634773836972,subsample:946064070588909,bytree:566557409241796,bylevel:411096533294767,lambda:111572111333953,alpha:00105195166142154,nthread:1,nrounds:2923,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2908157","mlr.classif.xgboost(9)","0.8563","eta:0558255628978789,depth:1,weight:75416856090044,subsample:851188210770488,bytree:919054397381842,bylevel:855757112847641,lambda:159770908447,alpha:202775535532421,nthread:1,nrounds:3645,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2910623","mlr.classif.xgboost(9)","0.8563","eta:072125616164424,depth:15,weight:33002028971363,subsample:676134239858948,bytree:652735399547964,bylevel:432183314114809,lambda:1007398372296,alpha:0258030421612245,nthread:1,nrounds:824,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2912596","mlr.classif.xgboost(9)","0.8563","eta:00135473972351436,depth:7,weight:49037935755782,subsample:820755670731887,bytree:569275735877454,bylevel:285285728285089,lambda:43799621060571,alpha:175908568614557,nthread:1,nrounds:4414,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2913721","mlr.classif.xgboost(9)","0.8563","eta:0207693061416416,weight:48796377223299,subsample:814024769677781,bytree:355008085956797,bylevel:327002044767141,lambda:7805071989867,alpha:0241732782385532,nthread:1,nrounds:2079,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2914201","mlr.classif.xgboost(9)","0.8563","eta:00163459295507099,depth:2,weight:07368722197185,subsample:691965067875572,bytree:924418235430494,bylevel:949295584345236,lambda:15153935697959,alpha:0151277637142001,nthread:1,nrounds:4067,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2896766","mlr.classif.xgboost(9)","0.8563","eta:00694492216984004,depth:8,weight:28366035799385,subsample:872072713891976,bytree:687984485644847,bylevel:412505368236452,lambda:00505782810711625,alpha:75127001713578,nthread:1,nrounds:616,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2897280","mlr.classif.xgboost(9)","0.8563","eta:0375856519017165,depth:12,weight:91851713688341,subsample:876401202031411,bytree:446094761602581,bylevel:219378837849945,lambda:4667646601009,alpha:00206521470596085,nthread:1,nrounds:4109,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5692009","sklearn.pipeline.Pipeline(imputation=openmlstudy14.preprocessing.ConditionalImputer,hotencoding=sklearn.preprocessing.data.OneHotEncoder,variencethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,classifier=sklearn.ensemble.forest.RandomForestClassifier)(1)","0.8563","bootstrap:true,weight:null,criterion:""entropy"",depth:null,features:6097341846563893,nodes:null,split:1e-07,leaf:9,split:9,leaf:0.0,estimators:100,jobs:1,score:false,state:15397,verbose:0,start:false,axis:0,features:[],copy:true,empty:0,values:""NaN"",strategy:""most_frequent"",nominal:""most_frequent"",verbose:0,features:[],dtype:float64""},unknown:""ignore"",values:""auto"",sparse:false,threshold:0.0"
"5589527","mlr.classif.xgboost(9)","0.8563","eta:00574309356713663,depth:7,weight:71994279078881,subsample:808449167502113,bytree:582753675291315,bylevel:660468002315611,lambda:0684824308414,alpha:0284343246058332,nthread:1,nrounds:4617,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2898322","mlr.classif.xgboost(9)","0.8563","eta:591543770745371,depth:11,weight:0596566996416,subsample:769162348727696,bytree:115615069400519,bylevel:694043942959979,lambda:89192217847461,alpha:12785635269224,nthread:1,nrounds:250,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2901632","mlr.classif.xgboost(9)","0.8563","eta:139707847948074,depth:12,weight:00891564287869,subsample:644573205849156,bytree:778126504272223,bylevel:285170390736312,lambda:55764347415671,alpha:51635934637558,nthread:1,nrounds:2679,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5905332","mlr.classif.xgboost(9)","0.8563","eta:00185652169329306,depth:12,weight:89415589983326,subsample:530335711501539,bytree:295402044197544,bylevel:84299853281118,lambda:010843800535757,alpha:3383792656214,nthread:1,nrounds:3735,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4988146","mlr.classif.xgboost(9)","0.8563","eta:0215298702370637,depth:15,weight:29099856067287,subsample:584319959022105,bytree:809026857372373,bylevel:244521517073736,lambda:076822664131,alpha:00152435754157793,nthread:1,nrounds:3184,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5123064","mlr.classif.xgboost(9)","0.8563","eta:220850697694712,depth:5,weight:10912246687159,subsample:747562673548236,bytree:339001317275688,bylevel:901473926380277,lambda:331555900994,alpha:88282373736087,nthread:1,nrounds:517,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5105348","mlr.classif.xgboost(9)","0.8563","eta:143059259434227,depth:10,weight:6952137294291,subsample:880970015260391,bytree:618367463815957,bylevel:182242906885222,lambda:206211365076,alpha:002017949881938,nthread:1,nrounds:1101,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5100534","mlr.classif.xgboost(9)","0.8563","eta:0325967677078145,depth:3,weight:31212537919145,subsample:769205660535954,bytree:369849953567609,bylevel:949046772206202,lambda:498121236651,alpha:830148313118458,nthread:1,nrounds:4139,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5100785","mlr.classif.xgboost(9)","0.8563","eta:0965148011131412,depth:9,weight:3244911570952,subsample:781563228415325,bytree:704906688071787,bylevel:227440917398781,lambda:299386763257,alpha:0174327298030083,nthread:1,nrounds:3941,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5101894","mlr.classif.xgboost(9)","0.8563","eta:042807951427253,depth:9,weight:70670525072528,subsample:495526592782699,bytree:530066932784393,bylevel:188153536058962,lambda:113944806390072,alpha:80258005089825,nthread:1,nrounds:3057,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"158280","weka.LogitBoost_DecisionStump(2)","0.8544","E:1,H:1.0,I:20,L:7976931348623157E308,O:1,P:100,S:1,W:DecisionStump,Z:3.0"
"159510","weka.LogitBoost_DecisionStump(2)","0.8544","E:1,H:1.0,I:40,L:7976931348623157E308,O:1,P:100,S:1,W:DecisionStump,Z:3.0"
"256554","weka.LogitBoost_DecisionStump(3)","0.8544","P:100,L:7976931348623157E308,H:1.0,Z:3.0,O:1,E:1,S:1,I:40,W:DecisionStump"
"230987","weka.LogitBoost_DecisionStump(3)","0.8544","P:100,L:7976931348623157E308,H:1.0,Z:3.0,O:1,E:1,S:1,I:20,W:DecisionStump"
"4228983","mlr.classif.xgboost(9)","0.8544","eta:00413812863236958,depth:14,weight:16339706561529,subsample:919862611964345,bytree:253512826981023,bylevel:832403263542801,lambda:06362807565282,alpha:86769391811508,nthread:1,nrounds:4645,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4236066","mlr.classif.xgboost(9)","0.8544","eta:00101793196402139,depth:13,weight:98250409762871,subsample:617697783745825,bytree:987872506026179,bylevel:467385427327827,lambda:59548211497351,alpha:041412859090628,nthread:1,nrounds:3574,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5336064","mlr.classif.ranger(13)","0.8544","num.trees:1738,mtry:13,replace:FALSE,sample.fraction:325835826830007,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5336573","mlr.classif.ranger(13)","0.8544","num.trees:1390,mtry:5,sample.fraction:470228134607896,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5365678","mlr.classif.xgboost(9)","0.8544","eta:0252620574249418,depth:14,weight:27935064035087,subsample:221031002141535,bytree:253097508568317,bylevel:590565909864381,lambda:6444255361997,alpha:00141728007498121,nthread:1,nrounds:4734,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5358677","mlr.classif.xgboost(9)","0.8544","eta:00384807192613228,depth:11,weight:34500632368653,subsample:989599147601984,bytree:113679399713874,bylevel:931890432257205,lambda:325834957312505,alpha:0177475535616775,nthread:1,nrounds:2446,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5365517","mlr.classif.xgboost(9)","0.8544","eta:00325368915390271,depth:11,weight:52131820815842,subsample:219960073824041,bytree:134339645272121,bylevel:529819743707776,lambda:00260940962361686,alpha:00346390549930925,nthread:1,nrounds:4186,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5402214","mlr.classif.xgboost(9)","0.8544","eta:0441220229422991,depth:13,weight:19830916968702,subsample:589541610400192,bytree:639732293551788,bylevel:790821752743796,lambda:961748406697,alpha:00341336078960586,nthread:1,nrounds:4403,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"1903171","mlr.classif.xgboost(6)","0.8544","eta:00118719768272687,depth:14,weight:31684384366788,subsample:748585747275502,bytree:531358138658106,bylevel:50694845430553,lambda:58180030825923,alpha:07907134267353,nrounds:4403,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2190730","mlr.classif.xgboost(6)","0.8544","eta:00830837299384945,depth:3,weight:38556279305799,subsample:826784373656847,bytree:698659226763994,bylevel:390202605631202,lambda:924380108358,alpha:00922295788463987,nrounds:2038,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2941970","mlr.classif.xgboost(9)","0.8544","eta:00591704357660244,depth:7,weight:44537251664888,subsample:363105814694427,bytree:888350642984733,bylevel:329342106357217,lambda:00929552376351548,alpha:00198570949084652,nthread:1,nrounds:677,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2940933","mlr.classif.xgboost(9)","0.8544","eta:114886900189497,depth:7,weight:62936314090774,subsample:515337649662979,bytree:725104711716995,bylevel:62242482136935,lambda:05954653295,alpha:0322001014986997,nthread:1,nrounds:3447,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2938385","mlr.classif.xgboost(9)","0.8544","eta:123867083696024,depth:3,weight:6440292628549,subsample:321288376348093,bytree:988789416383952,bylevel:834003857104108,lambda:135702876984,alpha:117914212540362,nthread:1,nrounds:2525,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3121589","mlr.classif.ranger(13)","0.8544","num.trees:1854,mtry:13,replace:FALSE,sample.fraction:286479610507376,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3130049","mlr.classif.ranger(13)","0.8544","num.trees:550,mtry:2,sample.fraction:376937709469348,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3145609","mlr.classif.ranger(13)","0.8544","num.trees:1381,mtry:13,replace:FALSE,sample.fraction:327166445576586,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3145934","mlr.classif.ranger(13)","0.8544","num.trees:566,mtry:8,sample.fraction:396722495160066,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5556832","mlr.classif.xgboost(9)","0.8544","eta:00769250784749804,depth:13,weight:98787873736001,subsample:631484059384093,bytree:575740281259641,bylevel:40070484415628,lambda:00120073933718055,alpha:58465742609547,nthread:1,nrounds:895,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2916021","mlr.classif.xgboost(9)","0.8544","eta:00275739592243515,depth:8,weight:61797468537178,subsample:978135205851868,bytree:749430788913742,bylevel:361071368679404,lambda:2953069276003,alpha:00146250617320564,nthread:1,nrounds:2219,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2916319","mlr.classif.xgboost(9)","0.8544","eta:0151328072093683,depth:8,weight:71967158468924,subsample:539738810644485,bytree:826138715492561,bylevel:775457550538704,lambda:2298227480488,alpha:0046333837362399,nthread:1,nrounds:1560,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2916700","mlr.classif.xgboost(9)","0.8544","eta:0794161784078946,depth:5,weight:35400986965447,subsample:907682948932052,bytree:376440127380192,bylevel:629797558765858,lambda:181715545124,alpha:877246789826054,nthread:1,nrounds:1220,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3154650","mlr.classif.ranger(13)","0.8544","num.trees:1215,mtry:12,replace:FALSE,sample.fraction:31300502109807,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5561828","mlr.classif.xgboost(9)","0.8544","eta:0242508555688597,depth:4,weight:27008460761405,subsample:514553975663148,bytree:853516799863428,bylevel:483912135241553,lambda:0188053828689158,alpha:81492996565815,nthread:1,nrounds:2907,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3156083","mlr.classif.ranger(13)","0.8544","num.trees:329,mtry:12,replace:FALSE,sample.fraction:306677577923983,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3158237","mlr.classif.ranger(13)","0.8544","num.trees:1210,mtry:12,replace:FALSE,sample.fraction:307660019537434,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3158436","mlr.classif.ranger(13)","0.8544","num.trees:991,mtry:15,replace:FALSE,sample.fraction:292849197052419,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3160242","mlr.classif.ranger(13)","0.8544","num.trees:1240,mtry:15,replace:FALSE,sample.fraction:292035432858393,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2917305","mlr.classif.xgboost(9)","0.8544","eta:0338754817814648,depth:12,weight:86646805546128,subsample:697682953486219,bytree:379238695604727,bylevel:521957762772217,lambda:206360307728,alpha:0121923628447907,nthread:1,nrounds:2255,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2917867","mlr.classif.xgboost(9)","0.8544","eta:00375443176188911,depth:2,weight:27702547698558,subsample:617401133943349,bytree:565720774931833,bylevel:238445182330906,lambda:157390740732922,alpha:00326774230979093,nthread:1,nrounds:2602,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4324278","mlr.classif.ranger(13)","0.8544","num.trees:446,mtry:10,replace:FALSE,sample.fraction:27766343401745,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2920623","mlr.classif.xgboost(9)","0.8544","eta:0125831047292751,depth:9,weight:01141349785421,subsample:434728470491245,bytree:421019255416468,bylevel:622742656851187,lambda:16856036255617,alpha:0283990848089192,nthread:1,nrounds:748,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4325924","mlr.classif.ranger(13)","0.8544","num.trees:474,mtry:2,sample.fraction:378186438279226,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4987750","mlr.classif.xgboost(9)","0.8544","eta:00107477245050357,depth:10,weight:96043461963801,subsample:683619141299278,bytree:66212320397608,bylevel:575189223978668,lambda:187110099130698,alpha:0285420097499552,nthread:1,nrounds:3202,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4443341","mlr.classif.ranger(13)","0.8544","num.trees:1618,mtry:13,replace:FALSE,sample.fraction:331338152941316,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2925889","mlr.classif.xgboost(9)","0.8544","eta:0245717735201774,depth:11,weight:4260725568811,subsample:585792445461266,bytree:250691758701578,bylevel:621768078766763,lambda:043401333748,alpha:0118583202464465,nthread:1,nrounds:2747,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2926474","mlr.classif.xgboost(9)","0.8544","eta:00260976128833534,depth:14,weight:28510007872295,subsample:537081715278327,bytree:454707268159837,bylevel:631426509236917,lambda:26981266684031,alpha:0453625917058199,nthread:1,nrounds:4152,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2902823","mlr.classif.xgboost(9)","0.8544","eta:00121778590199607,depth:15,weight:83365315333133,subsample:609517967002466,bytree:765859357081354,bylevel:964456303510815,lambda:00406649470115266,alpha:07844376088615,nthread:1,nrounds:3097,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2908162","mlr.classif.xgboost(9)","0.8544","eta:00898688852708084,depth:14,weight:73527779866503,subsample:98802196092438,bytree:696901570539922,bylevel:803295431192964,lambda:5450161857124,alpha:102433110874915,nthread:1,nrounds:869,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2909548","mlr.classif.xgboost(9)","0.8544","eta:00374792863534612,depth:5,weight:82458669465534,subsample:569216961204074,bytree:404115336947143,bylevel:533192653208971,lambda:30877275917473,alpha:00204720173808811,nthread:1,nrounds:1215,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2913080","mlr.classif.xgboost(9)","0.8544","eta:0110353381558934,depth:11,weight:29673445976504,subsample:703457736293785,bytree:374387340154499,bylevel:979374456452206,lambda:00184983766878328,alpha:31039424274528,nthread:1,nrounds:3215,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2913389","mlr.classif.xgboost(9)","0.8544","eta:00107627703944355,depth:3,weight:5437195223651,subsample:831649164669216,bytree:728422427782789,bylevel:910389960743487,lambda:550711663841195,alpha:464781195877846,nthread:1,nrounds:3176,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2896577","mlr.classif.xgboost(9)","0.8544","eta:00245459720873928,depth:7,weight:56679430844924,subsample:801597765902989,bytree:748125576181337,bylevel:97557070478797,lambda:0127509855815868,alpha:0288554659449574,nthread:1,nrounds:1745,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2936049","mlr.classif.xgboost(9)","0.8544","eta:0095446062145084,depth:8,weight:37919069482576,subsample:350160281453282,bytree:455357179744169,bylevel:153785144677386,lambda:00336110379690767,alpha:0143893631189404,nthread:1,nrounds:1052,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
