"Run ID","Flow","predictive_accuracy","Hyperparameters"
"7420942","mlr.classif.svm(6)","1","cost:125058252922,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421095","mlr.classif.svm(6)","1","cost:068428774186,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421101","mlr.classif.svm(6)","1","cost:576421886673,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421168","mlr.classif.svm(6)","1","cost:9878815033,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421173","mlr.classif.svm(6)","1","cost:707526366089,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421251","mlr.classif.svm(6)","1","cost:161956546646,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421300","mlr.classif.svm(6)","1","cost:11623716442,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421304","mlr.classif.svm(6)","1","cost:953487975864,gamma:031274231194723,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421310","mlr.classif.svm(6)","1","cost:93950334083657,gamma:87924811184328,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421368","mlr.classif.svm(6)","1","cost:934255618938,gamma:0587719864267775,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421435","mlr.classif.svm(6)","1","cost:577918651117,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421448","mlr.classif.svm(6)","1","cost:53714431447,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421451","mlr.classif.svm(6)","1","cost:993288614682,gamma:0193457020192931,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421598","mlr.classif.svm(6)","1","cost:89294816544,gamma:0213640278793485,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421602","mlr.classif.svm(6)","1","cost:567704058384,kernel:polynomial,degree:5,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7421671","mlr.classif.svm(6)","1","cost:08514450958,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
